epoch,loss,val_loss
0,0.45883217339099786,0.2467363029718399
1,0.36158146553542503,0.22152568772435188
2,0.2967824734006886,0.1669795922935009
3,0.24060099571943283,0.14218635857105255
4,0.21641085292335457,0.11939118430018425
5,0.207952037362975,0.17630591616034508
6,0.1947314535205311,0.10757528245449066
7,0.17308901241294752,0.09699367731809616
8,0.14173473538660858,0.06633252277970314
9,0.11569234399355449,0.08919651061296463
10,0.08348370980448704,0.04848950169980526
11,0.07064532634800273,0.02457156451418996
12,0.05676569173048283,0.0458907401189208
13,0.05165436723350753,0.03516181465238333
14,0.053692698104658425,0.03774201963096857
15,0.04958716619752242,0.02209155261516571
16,0.04906469719526008,0.022283881902694702
17,0.04994432984815408,0.07593539357185364
18,0.04530867542807036,0.038026755675673485
19,0.04092998847244477,0.020589257590472698
20,0.03422391810454428,0.019482023315504193
21,0.03461812438091932,0.03174170106649399
22,0.03405750572726765,0.016525381710380316
23,0.0346594300672684,0.020068756537511945
24,0.029593652824570875,0.024451795499771833
25,0.029856972879981413,0.0224083811044693
26,0.028610145582479346,0.026797490660101175
27,0.026398733403707495,0.014594856649637222
28,0.02766576210796289,0.03162704315036535
29,0.02483511294104144,0.023097247816622257
30,0.026522495313481432,0.011379937641322613
31,0.023422534726786806,0.011035050731152296
32,0.02509808243001088,0.027243951801210642
33,0.023514389946422035,0.035824406892061234
34,0.02307558583561331,0.03257716679945588
35,0.02746806187558972,0.015025062020868063
36,0.020563451308779734,0.013515320839360356
37,0.02281832827999432,0.01122671039775014
38,0.024860962345047605,0.027437217067927122
39,0.01910232415925296,0.01625260547734797
40,0.017827974964862662,0.019512583035975695
41,0.01791868546815177,0.03351759631186724
42,0.020217699231107628,0.010581951355561614
43,0.02455566947784796,0.016549279680475593
44,0.022306733896944514,0.021962227765470743
45,0.019443527755703453,0.012455358169972897
46,0.0188760172224341,0.009896751493215561
47,0.018020428199525054,0.013611783273518085
48,0.01741224251551512,0.019009153358638287
49,0.015797548851803036,0.013206063536927104
50,0.01550336610374719,0.02036698255687952
51,0.01588110097931437,0.01824657479301095
52,0.023277509092347617,0.03815590962767601
53,0.021185084610693836,0.011318380944430828
54,0.015267939828185112,0.008920022053644061
55,0.017700829776003957,0.006885458366014063
56,0.024652015380032404,0.03700624592602253
57,0.020931411171842055,0.006835794658400118
58,0.016990123821033303,0.01598780765198171
59,0.01541902207246175,0.015020546270534396
60,0.014878450951073319,0.016287908423691988
61,0.01736191368112095,0.03424279484897852
62,0.015545946831151873,0.008905400871299207
63,0.013382171966422643,0.008357802173122764
64,0.013033303294262827,0.006541539798490703
65,0.01419295335063828,0.015932560665532947
66,0.012117727474511637,0.011223822133615613
67,0.013836417305632731,0.014936649473384023
68,0.014373404657728895,0.02159221237525344
69,0.015168628970852489,0.012794367736205459
70,0.015731415531879508,0.016489880392327905
71,0.014535229199737855,0.012528961524367332
72,0.013807676907163113,0.014012071071192622
73,0.014511879025363415,0.016997051425278187
74,0.013071535213738982,0.008904460119083524
75,0.015752264531329274,0.01726081734523177
76,0.015458881535754363,0.010536209214478731
77,0.012820516048947588,0.007973014726303518
78,0.012022406820578096,0.010189785389229655
79,0.010295108413138628,0.009148520533926785
80,0.011029506451686424,0.01786219608038664
81,0.012645317783719023,0.013524647802114487
82,0.012825870756097667,0.008282335242256522
83,0.010543292069063346,0.007723797461949289
84,0.010318327982273353,0.013140371534973383
85,0.009933405112792525,0.010758826043456793
86,0.012772716245562987,0.009464413276873529
87,0.013063699692774858,0.01048592384904623
88,0.011895393132861197,0.007486156071536243
89,0.011264472086224366,0.010330006713047624
90,0.010460280930400499,0.019597992300987244
91,0.01352577405258197,0.023902220651507378
92,0.01478481104571002,0.007700613467022777
93,0.013603046185074423,0.008001350099220872
94,0.01066113095995016,0.009914784925058484
95,0.011466968376718416,0.017606789711862803
96,0.01115630231854368,0.009985706768929958
97,0.01064737821016725,0.0094722886569798
98,0.01011973965796642,0.010320145403966308
99,0.009874898877040187,0.014573440421372652
100,0.00965181044368999,0.009713349863886833
101,0.009277861923334504,0.0064498139545321465
102,0.010012290007897613,0.008196966955438256
103,0.008556260961593407,0.007239775382913649
104,0.009133187992570064,0.009087075013667345
105,0.01014085007457414,0.01102794986218214
106,0.010346741161477312,0.010969961760565639
107,0.00902237430400013,0.00953647296410054
108,0.009875589721452664,0.011283073108643293
109,0.010069831419968978,0.01403488777577877
110,0.010609589603070253,0.01272171176970005
111,0.011982315017805863,0.02348714368417859
112,0.011627352479127431,0.011623165104538202
113,0.013240251973513174,0.008407647954300046
114,0.00914948237644278,0.013508550822734833
115,0.01065912722320906,0.014619997469708323
116,0.009315681750517769,0.010215465677902102
117,0.010338808260631369,0.014263555407524109
118,0.010582915547872471,0.008239285205490887
119,0.009755482942500657,0.013450650032609701
120,0.011948926726631956,0.008371922420337796
121,0.00984022024316188,0.009152043610811234
122,0.008400115808830965,0.00908789737150073
123,0.00844562987647724,0.011563800740987062
124,0.007942983289353141,0.011322908569127321
125,0.010381522242727918,0.015069495653733611
126,0.011428525351220742,0.011966466903686523
127,0.008466781781982577,0.013008312555029988
128,0.007082555735857806,0.01021925057284534
129,0.0076056504773229176,0.008421971695497632
130,0.007497157581383362,0.009358597570098937
131,0.007679066237281351,0.009698412381112576
132,0.007944356804075094,0.009279577294364572
133,0.009091118139991231,0.008262419258244336
134,0.009095193315712966,0.014265647390857339
135,0.008139275347825298,0.006543683935888112
136,0.007123926837700013,0.0063896189676597714
137,0.008917960022816068,0.009191855322569609
138,0.0072931710783671775,0.007346953148953617
139,0.007499978357159039,0.010870528407394886
140,0.007079822234677162,0.010586783988401294
141,0.0068132678211173595,0.009798865066841245
142,0.007580384686702586,0.006376204080879688
143,0.007346974896421962,0.006217079237103462
144,0.007537204369857273,0.006844430463388562
145,0.008297540081200204,0.007540717371739447
146,0.007090942919987271,0.014120269101113081
147,0.008144469594046412,0.018079685047268867
148,0.007469388146263228,0.0074443245539441705
149,0.007702576975068021,0.007981254952028394
150,0.00737918093356608,0.008027796051464975
151,0.00761098344810307,0.015485721873119473
152,0.008987728295692868,0.007294845534488559
153,0.006859343573564387,0.006985991494730115
154,0.00785137819689198,0.006695118150673807
155,0.007856891860781166,0.011741240974515676
156,0.008515322015622656,0.010633699130266905
157,0.008083572029372257,0.010187786538153887
158,0.008511626060568477,0.010430218186229467
159,0.007550730155573111,0.00750660034827888
160,0.007393912854273832,0.012470172718167305
161,0.0073328205312528545,0.009267144370824099
162,0.006608780755417735,0.008146260399371386
163,0.006555338885113748,0.00807929690927267
164,0.007600109840971824,0.015093098161742091
165,0.011157470405796963,0.011266061570495367
166,0.0073545671211702945,0.006340804626233876
167,0.007105577837214871,0.006219223141670227
168,0.009350250563895969,0.008987426408566535
169,0.008079590258881842,0.00945105031132698
170,0.007690229641111156,0.008649871684610844
171,0.008229703461075046,0.007097541936673224
172,0.008642662939961252,0.007198910810984671
173,0.007669668196007217,0.007528272923082113
174,0.007130795401194214,0.006730180117301643
175,0.007285162430581529,0.005770328803919256
176,0.007124005240703693,0.005199290346354246
177,0.0064882881415542215,0.006654454744420946
178,0.00880792734551321,0.010114149190485477
179,0.010882351701440664,0.008655752870254219
180,0.008333139863680117,0.006534647429361939
181,0.006711673885999478,0.009994918946176767
182,0.009267061281926612,0.0058642185758799314
183,0.006815363059829142,0.005961306975223124
184,0.006477374110265085,0.005320745520293713
185,0.005977105718619865,0.007536629098467529
186,0.006908487431746558,0.005063860153313726
187,0.005920074167935287,0.006879478343762457
188,0.0062293796044439985,0.005389260943047702
189,0.0060674902656196825,0.006619929219596088
190,0.00702388920116618,0.007610191241838038
191,0.007163788222199642,0.005330262123607099
192,0.00634302670215436,0.007046822691336274
193,0.006154538109581199,0.006370711023919284
194,0.006773767987186841,0.006244514137506485
195,0.00660870504342624,0.0075913380132988095
196,0.0069372477094901625,0.008219355717301369
197,0.005469604090241523,0.005414940416812897
198,0.006447615217168118,0.008758389973081648
199,0.006228223234286596,0.00689427659381181
200,0.005893678771819292,0.01157075515948236
201,0.005863675335469385,0.006040832493454218
202,0.004846146690109499,0.00887591508217156
203,0.006693080944173476,0.01043162913993001
204,0.006901909323299632,0.013023105449974537
205,0.006935886581547362,0.006240663002245128
206,0.006417690728116652,0.0054089954937808216
207,0.0056794479958765945,0.006531183258630335
208,0.0057536384797301785,0.005643253913149238
209,0.005218654696245888,0.006296543870121241
210,0.006140345252264465,0.004752261913381517
211,0.005269859523586097,0.006972794886678457
212,0.0055168149038831915,0.006430296809412539
213,0.007878557378407303,0.008395382203161716
214,0.007900565139133234,0.008371623582206666
215,0.006237121851881966,0.005841093952767551
216,0.005041035329526324,0.005769484560005367
217,0.005380476719150074,0.009963985066860914
218,0.006184469209983945,0.0074195925844833255
219,0.005067096733153773,0.008032849989831448
220,0.005945233513863708,0.00692910491488874
221,0.00823318456728427,0.005473877186886966
222,0.006691015752421552,0.0109479243401438
223,0.006190919500547055,0.011449913959950209
224,0.005155058164417774,0.004707877989858389
225,0.006255760940989483,0.0057415260234847665
226,0.006524749115793295,0.007117046974599361
227,0.00581614819967375,0.007770259398967028
228,0.005519262043207612,0.005413675215095282
229,0.006032611534465104,0.007156737381592393
230,0.005532246060352054,0.009817435638979077
231,0.005645948163711638,0.01246846211142838
232,0.0070042737587742345,0.006245154305361211
233,0.005181580739432066,0.008864928735420108
234,0.005846950346906244,0.005026385886594653
235,0.0052160040648280065,0.004623439803253859
236,0.005718494602998541,0.007085917633958161
237,0.008537121223848743,0.005930058774538338
238,0.00627185258604435,0.010389785747975111
239,0.007008604897076593,0.009031815803609788
240,0.007831368275632813,0.004389566020108759
241,0.005884786842024411,0.004640033643227071
242,0.005586185745713556,0.005685310112312436
243,0.004811947051913649,0.0062694879015907645
244,0.005105581552047154,0.004457995237316936
245,0.005429913184528086,0.005009792221244425
246,0.005015649566423095,0.004679726553149521
247,0.0046261153443627676,0.006422814214602113
248,0.0049903511030044085,0.00873425614554435
249,0.004980500918463804,0.00485695997485891
250,0.004942696896461018,0.007179864449426532
251,0.004934612661600113,0.006698216311633587
252,0.004977227548518904,0.0064603728242218494
253,0.006271955431542882,0.006636974983848631
254,0.006000179698233612,0.008961522951722145
255,0.005258142920758794,0.004313570098020136
256,0.004722161908042721,0.005725608789362013
257,0.0046085024811705275,0.004818879999220371
258,0.004623585164548856,0.0061247642152011395
259,0.00509461507288093,0.0064171536359936
260,0.0063603319705635855,0.0062112422892823815
261,0.006190099812473565,0.005652909865602851
262,0.004705104634966739,0.005982565344311297
263,0.005298648779535511,0.0044528269791044295
264,0.0050305720224115115,0.004155337868724018
265,0.005275173557867461,0.0074742455035448074
266,0.005224549703670261,0.004868210002314299
267,0.004727719618011319,0.005426860647276044
268,0.005662839257103556,0.007570470101200044
269,0.007022822571400757,0.005182064138352871
270,0.005409368367688107,0.005593177396804094
271,0.007004199429598408,0.005785017739981413
272,0.007555267339077368,0.007673385902307928
273,0.0053833786881780045,0.003996875835582614
274,0.005206379458085307,0.008938675746321678
275,0.0049689478901145,0.00901877461001277
276,0.006287902229962375,0.015778822591528296
277,0.006632241626831176,0.01915236678905785
278,0.006582417690646636,0.01182904769666493
279,0.004994332124941943,0.005037388182245195
280,0.006080021463999521,0.006304374663159251
281,0.0060484590666259035,0.005868498119525611
282,0.005114355605779476,0.004762664204463363
283,0.005031288219861399,0.005809404538013041
284,0.005105525392162449,0.006141073536127806
285,0.004830987892599122,0.008704157662577927
286,0.006157295545563102,0.007573270471766591
287,0.005461888879907844,0.008057883940637112
288,0.005800378188723698,0.007194051053375006
289,0.006705748382011243,0.004726740182377398
290,0.006277695092283809,0.008580578258261085
291,0.004906412813827607,0.004595952981617302
292,0.005365311392936213,0.005138128763064742
293,0.005095736720574676,0.007073027081787586
294,0.00530023327471337,0.006985257612541318
295,0.004851106817798187,0.004733439185656607
296,0.004027836517814328,0.004551542340777814
297,0.004901471662544787,0.005923202959820628
298,0.004672795352308763,0.005801898427307606
299,0.005267386234027256,0.004772215848788619
